app_name,category,number_of_downloads,review_body,reviewer_ratings
UPS Mobile,News,medium," Outstanding app as well as service. I was kept updated via e-mail, my packages were delivered where I asked them to be, I was notified by the driver the delivery had been made and my purchases were right on time. Keep up the amazing work. Thank You",5
UPS Mobile,News,medium," I've had a UPS account since March of 2015. I recently made a purchase through the Kohl's app for the first time , with my new address. I logged into my UPS account after changing my password and cannot edit my old address I'm hoping my package comes to me and not to my old address. I'm hopeful live...Full ReviewI've had a UPS account since March of 2015. I recently made a purchase through the Kohl's app for the first time , with my new address. I logged into my UPS account after changing my password and cannot edit my old address I'm hoping my package comes to me and not to my old address. I'm hopeful live chat wil work( it seems to be my only option left) because, when I did try to update it on app, it said come back later they're having a technical problem. Other than that I love the app!",4
UPS Mobile,News,medium," I love this app! I can track packages both sent by me and arriving for me. I can update my preferences such as where to leave my package. If I am not home, I can easily tell when a package has been dropped off. The app has been so useful!",5
UPS Mobile,News,medium," If you move there is no way to remove the old address. When you buy something let's say from Newegg you get a notification a of a special offer for you in reality its a ad quite disappointed in seeing a ad. The tracking is not updated frequently, will get notifications and once select the notificati...Full ReviewIf you move there is no way to remove the old address. When you buy something let's say from Newegg you get a notification a of a special offer for you in reality its a ad quite disappointed in seeing a ad. The tracking is not updated frequently, will get notifications and once select the notification it takes you to a screen that hasn't changed in days",4
UPS Mobile,News,medium, I love the app due to the fact I can track my online purchases and have an idea regarding the time of the delivery by UPS.,5
UPS Mobile,News,medium, Great app! Much easier and smoother than just the internet.,5
UPS Mobile,News,medium, An app that provides useful information! UPS provides consistently great service & this app is one of the tools used to implement that service. Thanks UPS for the service you provide.,5
UPS Mobile,News,medium," So incredibley slow it's basically unusable. It takes multiple MINUTES to login and load, and then minutes between each screen. This is amazingly bad, and UPS should be ashamed of themselves.",1
UPS Mobile,News,medium," App SUX!!! Forget your password, and you get run around in circles between the app and the website! One hand does not know what the other hand is doing!!!",1
UPS Mobile,News,medium, It just an app that does what it supposed to do. It let you know where your package at at all time and you can pick the day you want your package delivered.,5
